gene,f_score,p_value
1554213_at,3.5374030612903566,0.009033515429441571
238845_at,3.5371500741888564,0.009037120632781044
201318_s_at,3.537014655091928,0.009039051017327923
243598_at,3.5365348900449525,0.009045893322671082
213099_at,3.5365169453397027,0.00904614934626945
208600_s_at,3.536123600355709,0.009051763155285511
225121_at,3.5359168583255314,0.009054715163441064
207536_s_at,3.535505129822664,0.0090605969701817
232057_at,3.5355039424441124,0.00906061393815249
216224_s_at,3.5354937758923484,0.009060759222308826
229438_at,3.535196048959542,0.00906501489056783
220399_at,3.5346971481811402,0.009072150575318868
1566113_at,3.5346826426959517,0.009072358128266133
235002_at,3.5344170453855375,0.009076159286038383
207290_at,3.534291531230631,0.009077956163162114
1569917_at,3.53393548364403,0.009083055316118813
200045_at,3.5337939166474737,0.009085083567583668
234342_at,3.5337367806356066,0.009085902291546703
202476_s_at,3.533437278243351,0.009090195179630679
216050_at,3.533311204423217,0.009092002850628124
203354_s_at,3.5332617502983923,0.00909271203129737
1555391_a_at,3.5330156771585326,0.009096241581941113
218315_s_at,3.5318677337523847,0.009112725156027537
233296_x_at,3.5312451817082704,0.009121676961189516
201221_s_at,3.5312108784535745,0.00912217046940271
223876_at,3.5308002430003103,0.00912808019502036
203412_at,3.530200766151986,0.009136714511064552
243439_at,3.530139634203853,0.009137595456762364
1560891_a_at,3.530014678211606,0.009139396406043096
222831_at,3.5300120215254287,0.00913943469981893
207747_s_at,3.529567972613376,0.009145837517907804
235666_at,3.529514457569397,0.009146609462257566
243942_at,3.529338714166137,0.009149144984116751
210729_at,3.5292582899033516,0.009150305531334241
223579_s_at,3.5292149882641115,0.009150930448244185
1554929_at,3.5290675929223982,0.009153057934488866
240864_at,3.5289928346100754,0.009154137175115287
230395_at,3.528078131268916,0.00916735246469843
226921_at,3.5280456099504236,0.009167822670191568
212202_s_at,3.5279369475491675,0.009169393926451243
205075_at,3.5277688092623003,0.009171825731632305
242369_x_at,3.5276882329867916,0.009172991344154667
226289_at,3.5276426897725934,0.0091736502353764
204669_s_at,3.527574044091463,0.009174643447977634
206666_at,3.5274995596153715,0.009175721261435597
242401_x_at,3.5270627135815587,0.009182045098793909
233706_at,3.5270297583942143,0.009182522338263064
217605_at,3.5267348514989414,0.009186794122969466
213404_s_at,3.5267309548237464,0.00918685058033067
211167_s_at,3.526289473911039,0.009193249258352023
214464_at,3.5260094990227078,0.009197309421984545
213094_at,3.525972648772982,0.009197843953084331
242034_at,3.525898260697763,0.009198923083206145
244790_at,3.5250467827965015,0.009211284258844142
238540_at,3.5248756014991622,0.009213771349232564
206188_at,3.524578935408637,0.009218083190616434
200650_s_at,3.5245516157584342,0.009218480364358085
220733_at,3.524258394439666,0.00922274429659906
232770_at,3.5242273866804665,0.009223195316539248
236864_at,3.5241383410998397,0.009224490641359882
218848_at,3.5241245406169903,0.009224691409911194
209802_at,3.5238981541810985,0.009227985486922982
228934_x_at,3.523741871014344,0.00923026019723327
214917_at,3.523658546286093,0.009231473221645303
203991_s_at,3.5229809856473695,0.009241342909091642
234826_at,3.522818192174935,0.009243715806069565
209817_at,3.5227676791949594,0.00924445221263881
225754_at,3.522715081517462,0.009245219073207724
225909_at,3.5222967177939912,0.00925132096543295
208763_s_at,3.522239628203009,0.009252153935959042
234842_at,3.5218245245710866,0.009258212787741646
240943_at,3.5217410440598593,0.009259431746395867
208954_s_at,3.5214229234876937,0.009264078318019259
1560373_a_at,3.5213716494076452,0.009264827461092143
216929_x_at,3.5213514414111264,0.00926512272783588
1561777_at,3.5211593810329704,0.009267929463220883
1561373_at,3.5209519856618456,0.009270961252537645
217109_at,3.5208469497039254,0.00927249708746343
1570089_at,3.5206506190833875,0.009275368511858168
201009_s_at,3.520337706430185,0.009279946832377933
214826_at,3.520030908077944,0.009284437878277917
1557850_at,3.5199689859441117,0.009285344583594032
243360_at,3.5187476653943146,0.009303246013704795
202414_at,3.5184242505599665,0.009307992201105564
241216_at,3.5183970535111464,0.009308391434005055
200703_at,3.5183102110771842,0.009309666331977584
229332_at,3.5182775551114647,0.00931014578574745
213152_s_at,3.517479964389996,0.009321863625084113
217428_s_at,3.517177885693074,0.009326305462258624
231947_at,3.5171162128631632,0.009327212573373432
217866_at,3.5167644929773343,0.009332387504251752
226803_at,3.5167251005587348,0.009332967271506794
1559140_at,3.51665386305985,0.009334015817384042
1552271_at,3.5164932716049178,0.009336379996008448
1555784_s_at,3.5163903598948756,0.00933789534453392
235154_at,3.5162880780685652,0.009339401660929012
230954_at,3.5161789600705453,0.009341008921268946
225957_at,3.5161071810082407,0.00934206634566133
240858_at,3.5159793708888016,0.009343949495450464
1552388_at,3.51589698504859,0.009345163565929125
202069_s_at,3.5157998225567697,0.009346595592949944
237594_at,3.5157271676110238,0.009347666558932939
232731_x_at,3.51559511939889,0.009349613320862626
242779_at,3.5152330033629386,0.00935495400191326
215572_at,3.5151955309755896,0.00935550683820064
1552644_a_at,3.5151106993209402,0.009356758493767516
227213_at,3.514554474045285,0.009364969498348454
229727_x_at,3.5142408758649206,0.009369602002243892
204771_s_at,3.514240372722002,0.0093696094365555
241735_at,3.51396926766772,0.00937361607039506
211845_at,3.5139284713422354,0.009374219142822203
239910_at,3.513649361752697,0.009378346122245387
229945_at,3.5136190108493777,0.009378795006857297
207241_at,3.5128746403557902,0.009389810818969434
223719_s_at,3.512834639311839,0.009390403152354291
237583_at,3.5121504043955283,0.009400541032771959
219883_at,3.511866659405197,0.009404748301752235
214338_at,3.5117554820344927,0.009406397311306908
221807_s_at,3.511614561819692,0.009408487887763734
243505_at,3.5114724285831875,0.009410596928400251
243231_at,3.5113019892608,0.009413126609134136
1553565_s_at,3.511107503439269,0.009416014018280716
32836_at,3.5110973401892727,0.009416164929938487
218393_s_at,3.5110508170050907,0.00941685577227961
222028_at,3.5110421947618145,0.009416983813143907
1561899_at,3.5109521024411654,0.00941832179359391
215159_s_at,3.5108648806258915,0.00941961732394624
237380_at,3.5106390010688417,0.009422973202157015
207454_at,3.5105958594530047,0.009423614289828002
212198_s_at,3.5104970680421395,0.00942508250130683
234001_s_at,3.51022237612343,0.009429166096630932
212523_s_at,3.5101691728925717,0.009429957224445047
230917_at,3.5101565785667486,0.00943014451074654
206647_at,3.5097427097622456,0.009436301086707427
232035_at,3.5097367707580713,0.009436389462506823
37965_at,3.50953846360598,0.009439340860422283
202275_at,3.509357353721244,0.009442037115331064
227886_at,3.508505877365464,0.009454723667101496
239375_at,3.508504290385148,0.009454747328121215
34406_at,3.5084512150944014,0.009455538686023187
215631_s_at,3.508397049807439,0.00945634636389612
219460_s_at,3.508344113190908,0.00945713578702183
219266_at,3.508222936114898,0.009458943100624435
1554080_at,3.508118668679677,0.009460498488212074
226461_at,3.5080546373222714,0.009461453788801876
206679_at,3.5080289149136803,0.009461837575201993
216520_s_at,3.5075074978774325,0.00946962062452105
227433_at,3.5071205971795196,0.00947539990615622
218253_s_at,3.5070324596240674,0.009476716941267994
1564152_at,3.506776404100936,0.00948054420059652
237228_at,3.5067698958854603,0.009480641498886897
240931_s_at,3.5062372187852944,0.00948860843279664
220544_at,3.506101615800171,0.009490637630400424
1560070_at,3.505700366252218,0.00949664456279309
214170_x_at,3.505602258217523,0.009498113871526041
227806_at,3.505158873773273,0.00950475701475196
244667_at,3.5046424106586334,0.00951250091629811
205822_s_at,3.5044691785978905,0.009515099782886192
200091_s_at,3.5043148921686718,0.009517415018194865
205853_at,3.5043058801307265,0.009517550270946718
201977_s_at,3.5040388150087596,0.009521559255910713
220256_s_at,3.5038223057781455,0.009524810567438534
1566540_at,3.503793013335907,0.009525250535928129
209045_at,3.503716244103229,0.00952640369537631
230114_at,3.50354381639613,0.009528994258623828
215816_at,3.503518725697673,0.0095293712811129
216043_x_at,3.5032680812043018,0.009533138377300021
1552402_at,3.5024033203881766,0.009546146809516279
240759_at,3.502156585825371,0.009549861631113757
227861_at,3.5020111122855555,0.009552052547119024
213591_at,3.5017644504146004,0.00955576856222361
1559244_at,3.501644865327211,0.009557570655928943
212512_s_at,3.501626004429892,0.009557854912103444
233386_at,3.501516991099008,0.009559498037748877
215926_x_at,3.5013794135543055,0.009561572104889287
214675_at,3.501285210277302,0.00956299253643184
1554736_at,3.500959511831955,0.009567905156523955
202408_s_at,3.5008742003875204,0.009569192353307028
236165_at,3.5008249210034146,0.009569935969466765
244174_at,3.5006713945808676,0.009572253021774451
205124_at,3.5006139654588715,0.00957311989746067
1565976_at,3.5005853957381374,0.009573551178104663
211396_at,3.5001920909177975,0.009579490366641446
1569864_at,3.4997015000226535,0.009586903789061444
232534_at,3.499667172981202,0.009587422726050654
216783_at,3.499636742418921,0.009587882781641934
208733_at,3.499571405754747,0.009588870629245913
206185_at,3.499472306849784,0.009590369133301817
241298_x_at,3.4992348092476537,0.009593961354566187
205540_s_at,3.4990216916702703,0.009597185961487089
238947_at,3.4980805089661904,0.009611439579094128
217322_x_at,3.4980354059844343,0.009612123164373898
1552632_a_at,3.4978285432857086,0.009615259016358287
242341_x_at,3.497326028700835,0.009622880928586264
1558494_at,3.497303867503942,0.009623217198013172
237332_at,3.4971340961630775,0.009625793661539988
207043_s_at,3.4970456253418774,0.009627136574100442
203220_s_at,3.496953703426821,0.009628532068998922
205705_at,3.4967477848761144,0.009631658913069217
210288_at,3.4966829291443884,0.009632643947575171
239230_at,3.49664078653128,0.009633284067030182
1559623_at,3.4964689941971345,0.009635893921533184
220813_at,3.4964431996918797,0.009636285850255439
213940_s_at,3.496415511111286,0.009636706575739956
242597_at,3.496376515255512,0.009637299145275419
208274_at,3.4963441155841677,0.009637791508734837
203319_s_at,3.4961912699279045,0.009640114574354625
216641_s_at,3.495693798331089,0.009647679391312931
236001_at,3.4956340010479887,0.009648589098434841
211699_x_at,3.495584585344986,0.009649340933124521
223618_at,3.4954114390459923,0.009651975726031279
1553524_at,3.49528597961505,0.009653885308434432
236442_at,3.495003575207322,0.009658185082513801
225827_at,3.494191562036885,0.009670559091759637
222218_s_at,3.4940808512219177,0.009672247401035158
220626_at,3.493926283075761,0.009674605013451621
213831_at,3.4935313875522045,0.00968063091427077
206743_s_at,3.4934777421024976,0.00968144980431408
205153_s_at,3.493206960741063,0.009685584295686384
236558_at,3.4931150170438743,0.00968698856032617
220506_at,3.4930967731434155,0.009687267225220664
1554190_s_at,3.492945247798151,0.009689581994635502
228002_at,3.492595190380042,0.00969493173573267
232458_at,3.492257049344677,0.009700102157926065
224526_at,3.4916397150634215,0.00970954873155954
212769_at,3.4911719820503198,0.009716712176012197
1568634_a_at,3.490800634490135,0.0097224032015273
239878_at,3.4907489564883014,0.009723195447237432
225073_at,3.49072250606672,0.009723600968303285
1566869_at,3.490671771726962,0.009724378842114663
205863_at,3.490393031489034,0.009728653674999737
216940_x_at,3.4901324499258184,0.00973265171413595
237641_at,3.490046121255027,0.009733976594567404
243144_at,3.490029153319919,0.009734237021469284
220687_at,3.4890955484647184,0.009748576854121395
1562316_at,3.48858953975767,0.00975635775294763
233720_at,3.4884896720583494,0.009757894149694682
232978_at,3.4884506426076167,0.00975849465676926
244410_at,3.4884185304688904,0.009758988761685362
221106_at,3.4881385006364827,0.009763298596925932
210431_at,3.487885030395017,0.009767201297516986
209228_x_at,3.4874355647216935,0.009774125574707
205870_at,3.4873445352402257,0.009775528531342965
224076_s_at,3.487154331768634,0.009778460615964199
215654_at,3.4865777177878026,0.00978735477051201
244254_at,3.486271905473687,0.009792075132490917
203195_s_at,3.4860074975106126,0.009796158225428606
206548_at,3.4855030244225644,0.009803953203068934
217472_at,3.485478277566315,0.009804335743476594
232492_at,3.4853878742153297,0.009805733337602571
231281_at,3.485372767155971,0.009805966905119333
233229_at,3.4850087254667024,0.009811596963430973
208449_s_at,3.4849980105401666,0.00981176272304399
214018_at,3.484966566081694,0.009812249184033943
224576_at,3.4849596852677958,0.009812355636757416
244462_at,3.4846862994414676,0.009816586105690837
1570471_at,3.4844204551640265,0.009820701615697265
1562696_at,3.484323341047938,0.009822205458499742
212702_s_at,3.48423269233682,0.00982360938937071
228424_at,3.484012152826309,0.009827025851300181
239179_at,3.4835334911806406,0.00983444505304321
1559739_at,3.4833654570849397,0.009837050885073265
222114_x_at,3.483109646737379,0.009841019250021359
233480_at,3.4830584995012486,0.009841812884099405
1560526_at,3.482353259281434,0.009852762353778211
224831_at,3.4823303246741375,0.009853118637133753
223930_at,3.4816937615695958,0.009863012605737157
214271_x_at,3.481449234911036,0.009866815862287744
205541_s_at,3.481249956442053,0.009869916428968926
234294_x_at,3.4809552622924946,0.009874503343047193
1553627_s_at,3.4804819900271577,0.009881874267218867
213707_s_at,3.4800973587749677,0.009887868697344997
240808_at,3.480041636103319,0.009888737428442077
207890_s_at,3.4799101081736685,0.00989078828484247
230155_x_at,3.4798601846528774,0.00989156683093136
226260_x_at,3.4794602319894063,0.009897806205760864
240373_at,3.479242609647779,0.00990120282196152
241427_x_at,3.4792133304663637,0.00990165989551109
220704_at,3.478996409191837,0.009905046880198371
229356_x_at,3.4789063646135636,0.009906453165022634
241133_at,3.4786316063274683,0.009910745473006464
227832_at,3.478438715403311,0.009913759945182616
244545_at,3.478100865111084,0.009919042021889908
214733_s_at,3.4779201046237245,0.009921869248922978
236172_at,3.4774916074663555,0.009928574465511823
235521_at,3.477062760917366,0.009935289666660073
234339_s_at,3.476306724270236,0.00994713927117457
223917_s_at,3.476295672986919,0.009947312585781536
1561714_a_at,3.476144596683436,0.009949682180470858
1560618_at,3.4760472752321845,0.009951208941135851
1563247_at,3.475889537264672,0.009953684000194656
234709_at,3.4757359664607503,0.009956094261316105
230525_at,3.475531549409787,0.009959303445030963
240936_at,3.4746031335893037,0.009973891794568125
234337_at,3.4745587400345044,0.009974589890481448
202003_s_at,3.4742339436432683,0.009979698847051905
1567380_at,3.4736182115133745,0.009989391293722975
238404_x_at,3.4735813397404964,0.009989972002036268
232571_at,3.473403004588844,0.009992781148168414
240306_at,3.4733249189203748,0.009994011405910668
243113_at,3.4732583430878945,0.009995060442621535
